product_title,product_url,product_id,product_rating,product_reviews,current_price,reduction_percentage,old_price,store_rating,store_reviews,scraped_rating,scraped_reviews
"Sticker imperméable spirale vers le bas, Stickers santé mentale, oeuvres d'art dessinées à la main, cadeaux meilleur ami, positivité, yoga",https://www.etsy.com/fr/listing/4315687111/sticker-impermeable-spirale-vers-le-bas,4315687111,,,3.43,30,4.9,4.8809,15800,,
"Ours d'automne, autocollants imprimables, autocollants d'automne",https://www.etsy.com/fr/listing/4389019983/ours-dautomne-autocollants-imprimables,4389019983,,,2.3,40,3.83,4.9684,11500,,
"Sticker autocollant Urne mariage, cérémonie, baptême, anniversaire, fête. Personnalisé.",https://www.etsy.com/fr/listing/1543032312/sticker-autocollant-urne-mariage,1543032312,,,10.0,0,0.0,4.9555,1200,,
Thermocollant Tissu - Stickers prénoms - Autocollant prénom - Flocage - Autocollant - Marque place -Marque-place tissu,https://www.etsy.com/fr/listing/1870939718/thermocollant-tissu-stickers-prenoms,1870939718,,,0.8,0,0.0,4.9474,510,,
"Stickers lunettes de soleil, mariage, evjf, fêtes, personnalisé",https://www.etsy.com/fr/listing/1748709073/stickers-lunettes-de-soleil-mariage-evjf,1748709073,,,1.0,0,0.0,4.9555,1200,,
Stickers de voiture humoristique,https://www.etsy.com/fr/listing/1240712207/stickers-de-voiture-humoristique,1240712207,,,5.2,0,0.0,4.8448,225,,
Stickers muraux Montgolfières à rayures Jaune et Bleu,https://www.etsy.com/fr/listing/1366649637/stickers-muraux-montgolfieres-a-rayures,1366649637,,,46.0,0,0.0,4.9314,4900,,
"Autocollants vinyle panneau bienvenue – Mariage islamique, décoration élégante",https://www.etsy.com/fr/listing/1659079073/autocollants-vinyle-panneau-bienvenue,1659079073,,,14.87,15,17.5,4.9048,651,,
"Sticker drapeau de l'Argentine, Stickers de voyage en vinyle, Pays d'Amérique du Sud, Sticker pour bouteille d'eau, Stickers pour ordinateur portable, Sticker pour bagage - F16",https://www.etsy.com/fr/listing/1794862216/sticker-drapeau-de-largentine-stickers,1794862216,,,3.22,0,0.0,4.911,4000,,
"Lot de 25 autocollants romantiques, lot de 25 mini-autocollants, cadeau pour les amateurs de livres épicés, produit livresque, autocollant Kindle, liseuse, amateur de lecture",https://www.etsy.com/fr/listing/1776461814/lot-de-25-autocollants-romantiques-lot,1776461814,,,13.98,0,0.0,4.9851,239,,
"Autocollants de lecture effrayants, autocollant d'Halloween, autocollants de lecture d'Halloween, autocollants Goodnotes, autocollants PNG, autocollants d'agenda numérique",https://www.etsy.com/fr/listing/4371939972/autocollants-de-lecture-effrayants,4371939972,,,3.87,25,5.16,4.9128,3300,,
Longs autocollants transparents d'encre dorée : étiquettes personnalisées imperméables 47 mm x 15 mm,https://www.etsy.com/fr/listing/703050354/longs-autocollants-transparents-dencre,703050354,,,6.78,30,9.68,4.9414,32200,,
"Stickers ronds ""Joyeux Noël"" ou ""Merry Xmas"" lot de 24",https://www.etsy.com/fr/listing/1291279896/stickers-ronds-joyeux-noel-ou-merry-xmas,1291279896,,,4.95,0,0.0,4.9474,5000,,
Stickers personnalisés pour poubelles : numéros de maison et étiquettes d'adresse pour la rénovation domiciliaire,https://www.etsy.com/fr/listing/1387977802/stickers-personnalises-pour-poubelles,1387977802,,,4.22,0,0.0,4.8843,4200,,
"Stickers chaque famille a une histoire a raconter, bienvenue dans la notre.",https://www.etsy.com/fr/listing/4295913090/stickers-chaque-famille-a-une-histoire-a,4295913090,,,12.0,0,0.0,4.6567,469,,
"Stickers repositionnables. Cottage Witch. A4 à découper. Autocollants transparents vinyle pour fenêtre, effet vitrail",https://www.etsy.com/fr/listing/1788864946/stickers-repositionnables-cottage-witch,1788864946,,,17.47,0,0.0,5.0,507,,
3x numéro de course personnalisé et autocollants décalcomanies graphiques moto voiture kart motocross piste vélo voiture de course UV laminé,https://www.etsy.com/fr/listing/1312956760/3x-numero-de-course-personnalise-et,1312956760,,,13.55,25,18.07,4.7135,504,,
"Étiquette autocollante en vinyle imperméable de haute qualité pour pâte à tartiner au chocolat personnalisée - Mariage, Saint-Valentin, Anniversaire, Cadeaux personnalisés, Noël",https://www.etsy.com/fr/listing/4298935488/etiquette-autocollante-en-vinyle,4298935488,,,3.45,40,5.75,4.7302,368,,
"Sunkissed - Stickers, autocollants de journal, scrapbooking, junk journal, bullet journal - multicolore",https://www.etsy.com/fr/listing/4300429696/sunkissed-stickers-autocollants-de,4300429696,,,2.0,0,0.0,4.9741,182,,
"Stickers repositionnables. Le printemps. A4 à découper, autocollant décoration fenêtre, coquelicots, bleuets, libellules",https://www.etsy.com/fr/listing/1893929281/stickers-repositionnables-le-printemps,1893929281,,,17.47,0,0.0,5.0,507,,
Sticker inspirant : « Vous êtes ici pour une raison » Sticker,https://www.etsy.com/fr/listing/4299992635/sticker-inspirant-vous-etes-ici-pour-une,4299992635,,,4.29,0,0.0,4.9682,220,,
Stickers Save the Date personnalisés : sceaux d'enveloppe de mariage,https://www.etsy.com/fr/listing/1806737590/stickers-save-the-date-personnalises,1806737590,,,6.07,40,10.11,4.8737,38900,,
"Autocollants d'agenda de fleurs printanières (PNG, PDF, Silhouette)",https://www.etsy.com/fr/listing/1875054124/autocollants-dagenda-de-fleurs,1875054124,,,2.78,0,0.0,4.7875,285,,
Cafés colorés et ruban PET pour journaux et agendas | Numéro 017 | Boucle d'échantillon PET découpée Kiss | Stickers aquarelle,https://www.etsy.com/fr/listing/4295102796/cafes-colores-et-ruban-pet-pour-journaux,4295102796,,,7.15,0,0.0,4.9405,10700,,
"Étiquettes autocollantes ou papier ""Joyeuses Fêtes"", stickers Noël ronds lot de 24",https://www.etsy.com/fr/listing/1812837469/etiquettes-autocollantes-ou-papier,1812837469,,,4.95,0,0.0,4.9474,5000,,
Stickers Premium pour Sengoku,https://www.etsy.com/fr/listing/4355299473/stickers-premium-pour-sengoku,4355299473,,,9.9,0,0.0,4.9545,198,,
"Stickers pour panneau de bienvenue, décoration de mariage personnalisée, autocollants panneau mariage",https://www.etsy.com/fr/listing/1670441892/stickers-pour-panneau-de-bienvenue,1670441892,,,16.9,0,0.0,4.9444,3100,,
Feuille d'autocollants - Printemps - Journaling Stickers - Planner Sticker - Floral Sticker - Scrapbook Sticker - Flower Sticker - Spring Vibes,https://www.etsy.com/fr/listing/961039734/feuille-dautocollants-printemps,961039734,,,2.75,0,0.0,4.9793,13000,,
"Stickers repositionnables. Écureuil d’automne et citrouille. A4 à découper. Autocollants transparents vinyle, effet vitrail",https://www.etsy.com/fr/listing/4365347502/stickers-repositionnables-ecureuil,4365347502,,,17.47,0,0.0,5.0,507,,
"Carte à gratter surprise personnalisable, bon cadeau, demande témoin",https://www.etsy.com/fr/listing/1608619654/carte-a-gratter-surprise-personnalisable,1608619654,,,2.5,0,0.0,4.951,2000,,
"Autocollant enfant à bord en vinyle permanent, icônes bebe qui fait pipi. stickers de voiture personnalisé. bébé à bord. Stickers humour",https://www.etsy.com/fr/listing/1389642260/autocollant-enfant-a-bord-en-vinyle,1389642260,,,6.95,0,0.0,4.6567,469,,
Stickers chipboard,https://www.etsy.com/fr/listing/746337923/stickers-chipboard,746337923,,,3.95,0,0.0,4.9125,685,,
Mini feuille d'autocollants transparents pour agenda abeille | 35 autocollants,https://www.etsy.com/fr/listing/4375960081/mini-feuille-dautocollants-transparents,4375960081,,,2.57,20,3.22,5.0,38,,
"Lot d'autocollants numériques sorcières, autocollants aquarelle gothiques pour agenda, widgets pense-bêtes d'Halloween, arrière-plans de journaux indésirables pour journaux",https://www.etsy.com/fr/listing/4365338736/lot-dautocollants-numeriques-sorcieres,4365338736,,,17.18,40,28.62,4.971,1600,,
Sticker Je déteste les fascistes - Gobelet étanche pour ordinateur portable Dessin animé politique à carreaux Punk Goth vinyle Orange chat Fan Art petites idées cadeaux,https://www.etsy.com/fr/listing/1855453164/sticker-je-deteste-les-fascistes-gobelet,1855453164,,,5.38,0,0.0,5.0,27,,
Plus de 100 autocollants alphabet perles pour la journalisation indésirable et le scrapbooking,https://www.etsy.com/fr/listing/4330358655/plus-de-100-autocollants-alphabet-perles,4330358655,,,8.61,0,0.0,5.0,16,,
Digital Stickers Cute Cat kawaii Goodnotes Sticker Pack – Adorable Digital Planner Daily sticker sheet Notability & Journal stickers PNG,https://www.etsy.com/fr/listing/4393602859/digital-stickers-cute-cat-kawaii,4393602859,,,1.28,40,2.14,4.9434,106,,
Stickers chipboard,https://www.etsy.com/fr/listing/732477754/stickers-chipboard,732477754,,,3.95,0,0.0,4.9125,685,,
"Pancarte bois mariage, piste de danse mariage, stickers mariage",https://www.etsy.com/fr/listing/1385556668/pancarte-bois-mariage-piste-de-danse,1385556668,,,19.9,0,0.0,4.8125,354,,
Planche de 34 stickers Vie Perso autocollants pour Planner,https://www.etsy.com/fr/listing/1034248352/planche-de-34-stickers-vie-perso,1034248352,,,2.95,0,0.0,4.9125,685,,
Fleurs Marguerites Bohème Stickers muraux sans plastique,https://www.etsy.com/fr/listing/1375457161/fleurs-marguerites-boheme-stickers,1375457161,,,42.0,0,0.0,4.9314,4900,,
Stickers muraux dinosaures pour enfants DINO T-REX aquarelle XL sticker mural dinosaure pour enfants et crèche Jurassic Park,https://www.etsy.com/fr/listing/1075879427/stickers-muraux-dinosaures-pour-enfants,1075879427,,,38.25,15,45.0,4.8802,1400,,
"Lune et étoiles jaunes - Stickers muraux aquarelle, stickers muraux de chambre d'enfants sans plastique",https://www.etsy.com/fr/listing/733773439/lune-et-etoiles-jaunes-stickers-muraux,733773439,,,40.0,0,0.0,4.9314,4900,,
Décalcomanies pour roues et freins à disque Syncros Capital SL 40,https://www.etsy.com/fr/listing/4334931261/decalcomanies-pour-roues-et-freins-a,4334931261,,,25.5,15,30.0,4.8889,123,,
Ensemble d'autocollants emoji pour mariage | Stickers transparents pour livres d'or | Des étiquettes amusantes pour de beaux voeux et de beaux souvenirs,https://www.etsy.com/fr/listing/4400619042/ensemble-dautocollants-emoji-pour,4400619042,,,4.0,0,0.0,4.9428,12900,,
"Sticker vinyle holographique occulte, Sticker divination, Sticker Halloween, Sticker chat noir, Sticker arts magiques, Sticker bouteille d'eau",https://www.etsy.com/fr/listing/1566854133/sticker-vinyle-holographique-occulte,1566854133,,,9.42,0,0.0,4.8095,79,,
"100 autocollants esthétiques vintage, autocollants de collage floral, autocollants de journal rétro, autocollants artistiques, autocollant imperméable pour scrapbooking, bagages",https://www.etsy.com/fr/listing/4358548780/100-autocollants-esthetiques-vintage,4358548780,,,2.91,70,9.7,4.8136,59,,
"Stickers paysage urbain européen - Vinyle durable avec finition brillante - Majorque, Espagne",https://www.etsy.com/fr/listing/1724519437/stickers-paysage-urbain-europeen-vinyle,1724519437,,,8.56,0,0.0,4.8442,381,,
"Stickers vinyle personnalisés plan de table – Mariage, baptême, réception",https://www.etsy.com/fr/listing/1691899129/stickers-vinyle-personnalises-plan-de,1691899129,,,0.72,15,0.85,4.9048,651,,
"Stickers pour machine à embosser (CHAUD !) : brillants métalliques dorés et argentés, 45 mm de diamètre (convient à des gaufreuses de 40 mm), jeu de 50 feuilles",https://www.etsy.com/fr/listing/1823061971/stickers-pour-machine-a-embosser-chaud,1823061971,,,6.69,55,14.86,4.8687,2100,,
Stickers Premium pour Andromeda Edge,https://www.etsy.com/fr/listing/4401144774/stickers-premium-pour-andromeda-edge,4401144774,,,4.5,0,0.0,4.9545,198,,
Stickers Premium pour Everdell Silverfrost - Produit non officiel,https://www.etsy.com/fr/listing/4356638531/stickers-premium-pour-everdell,4356638531,,,7.9,0,0.0,4.9545,198,,
Acolytes Patronus - planche de stickers pailletés,https://www.etsy.com/fr/listing/1087422906/acolytes-patronus-planche-de-stickers,1087422906,,,5.5,0,0.0,5.0,1100,,
Plus de 350 autocollants esthétiques pour carrousel pour Instagram | DPP + MRR | Lot d'autocollants numériques PNG pour les médias sociaux et les créateurs de contenu | Modèle de toile,https://www.etsy.com/fr/listing/4317018712/plus-de-350-autocollants-esthetiques,4317018712,,,2.12,50,4.25,4.9091,160,,
"Film de protection personnalisé - compatible avec la Toniebox 1 - sticker avec nom - dinosaure, licorne, espace, animaux, pirate, renard - cadeau pour enfants",https://www.etsy.com/fr/listing/1322210442/film-de-protection-personnalise,1322210442,,,12.95,0,0.0,4.9258,1100,,
Stickers Premium pour Pirates de Maracaibo + extension,https://www.etsy.com/fr/listing/4332154214/stickers-premium-pour-pirates-de,4332154214,,,6.5,0,0.0,4.9545,198,,
"50 stickers lapin du nouvel an lunaire, stickers lapin mignon, stickers nouvel an, stickers porte-bonheur, stickers fête du printemps imperméables",https://www.etsy.com/fr/listing/1856117821/50-stickers-lapin-du-nouvel-an-lunaire,1856117821,,,7.38,65,21.09,4.8386,923,,
Femme mystique ou papillons célestes – Feuilles d'autocollants Dark Academia pour journal et agenda | Autocollants pour journal de lecture | Autocollants fantaisie,https://www.etsy.com/fr/listing/1649925356/femme-mystique-ou-papillons-celestes,1649925356,,,3.0,0,0.0,4.9876,439,,
"Sticker imperméable calculatrice mathématique fille, cadeaux café, autocollants tendance, amateur de café, autocollant VSCO, autocollants bouteille d'eau",https://www.etsy.com/fr/listing/1582807606/sticker-impermeable-calculatrice,1582807606,,,3.43,30,4.9,4.8809,15800,,
Autocollants de planificateur imprimables avec météo kawaii mignonne,https://www.etsy.com/fr/listing/650157305/autocollants-de-planificateur,650157305,,,2.12,40,3.54,4.9684,11500,,
"Stickers série ""Les chats"" - Stickers de chats au choix - idée cadeau - stickers fun - enfant - téléphone",https://www.etsy.com/fr/listing/1750257128/stickers-serie-les-chats-stickers-de,1750257128,,,3.5,0,0.0,4.9412,47,,
Planche de 60 stickers Férié autocollants pour Planner,https://www.etsy.com/fr/listing/1048208497/planche-de-60-stickers-ferie,1048208497,,,2.95,0,0.0,4.9125,685,,
"Stickers Autocollant Personnalisé, Marque-place Calligraphie Vinyle, Étiquettes, Mariage, Décoration, Lettrage vinyle, Décals, Etiquettes",https://www.etsy.com/fr/listing/1785385093/stickers-autocollant-personnalise-marque,1785385093,,,0.89,10,0.99,4.8594,545,,
"Clipart joyeux Noël, joyeux Noël Kawaii Clipart, joli Noël PNG, vacances PNG, père Noël, renne, bonhomme de neige, autocollants de Noël",https://www.etsy.com/fr/listing/4390074686/clipart-joyeux-noel-joyeux-noel-kawaii,4390074686,,,1.29,50,2.58,5.0,48,,
"Stickers pour lanterne mariage, stickers souvenir défunt mariage, Autocollant mariage pensées défunts, hommage défunt, Stickers tout support",https://www.etsy.com/fr/listing/1699819705/stickers-pour-lanterne-mariage-stickers,1699819705,,,7.0,0,0.0,4.8469,1900,,
"Stickers Personnalisés pour Panneau de Bienvenue - Décoration Mariage, Anniversaire | Stickers Mariage Champêtre | Autocollant Mariage",https://www.etsy.com/fr/listing/1894546735/stickers-personnalises-pour-panneau-de,1894546735,,,13.49,10,14.99,4.8594,545,,
Feuille d'autocollants - Halloween - Stickers de journal - Stickers pour agenda - Stickers décoratifs - Stickers scrapbooking - Ambiance Halloween automne,https://www.etsy.com/fr/listing/1287569858/feuille-dautocollants-halloween-stickers,1287569858,,,3.0,0,0.0,4.9793,13000,,
"Autocollants en vinyle avec chiffres - Autocollants en vinyle | Numéros individuels | Pour ballons, verres, poubelles, numéros de table, boîtes aux lettres",https://www.etsy.com/fr/listing/1574329456/autocollants-en-vinyle-avec-chiffres,1574329456,,,0.7,0,0.0,4.8321,386,,
Stickers pour agenda fleurs sauvages | Stickers pour journal floral | N57 N58 Papier washi transparent mat | Déco de journal minimaliste | Royaume-Uni,https://www.etsy.com/fr/listing/1564771255/stickers-pour-agenda-fleurs-sauvages-o,1564771255,,,2.87,0,0.0,4.9405,10700,,
Mini Junk Mail - Matte Stickers & Ephemera,https://www.etsy.com/fr/listing/4371456387/mini-junk-mail-matte-stickers-ephemera,4371456387,,,2.1,0,0.0,4.9775,124200,,
Feuille d'autocollants Seinfeld,https://www.etsy.com/fr/listing/1679319044/feuille-dautocollants-seinfeld,1679319044,,,17.75,0,0.0,4.9763,1800,,
"Sticker licorne Derpy : poney rose arc-en-ciel, vinyle imperméable",https://www.etsy.com/fr/listing/1880590680/sticker-licorne-derpy-poney-rose-arc-en,1880590680,,,4.3,0,0.0,5.0,91,,
"Stickers Jungle Luxuriante Plantes et Perroquets, Autocollants sans plastique",https://www.etsy.com/fr/listing/884991206/stickers-jungle-luxuriante-plantes-et,884991206,,,99.0,0,0.0,4.9314,4900,,
Planche de stickers holographiques en vinyle scintillant - autocollant décoration polaroid - autocollant bujo,https://www.etsy.com/fr/listing/905139012/planche-de-stickers-holographiques-en,905139012,,,6.0,0,0.0,4.9884,1400,,
Stickers Chats et pâtisseries | Stickers vinyle brillant | Stickers bujo | scrapbooking | Planners | Cadeau pour les amoureux des chats,https://www.etsy.com/fr/listing/4296915015/stickers-chats-et-patisseries-o-stickers,4296915015,,,3.0,0,0.0,5.0,102,,
stickers plan de table pour mariage,https://www.etsy.com/fr/listing/1750666255/stickers-plan-de-table-pour-mariage,1750666255,,,7.8,0,0.0,4.6567,469,,
"Stickers lunettes de soleil, mariage, evjf, fêtes, personnalisé",https://www.etsy.com/fr/listing/1807701365/stickers-lunettes-de-soleil-mariage-evjf,1807701365,,,1.0,0,0.0,4.9555,1200,,
Planche d’autocollant hiver - Stickers mignon sapin cosy favoris d’hiver pour bullet journal et scrapbooking,https://www.etsy.com/fr/listing/1664799170/planche-dautocollant-hiver-stickers,1664799170,,,5.0,0,0.0,5.0,252,,
